shape,an52,bn52,u52_ns,ref_core_ns,ref_full_ns,u52_ns_per_digit_product,ref_core_ns_per_digit_product,ref_full_ns_per_digit_product
bn=6,194,6,150.754220,304.498985,478.953763,0.129513935,0.261597066,0.411472305
bn=6,196,6,177.834339,276.637353,349.628020,0.151219676,0.235235844,0.297302738
bn=6,198,6,154.628192,246.293143,352.514333,0.130158411,0.207317460,0.296729236
bn=6,200,6,155.475798,249.204493,354.819340,0.129563165,0.207670411,0.295682783
bn=8,8,8,8.737858,17.453474,32.228655,0.136529035,0.272710532,0.503572728
bn=8,10,8,12.795401,25.351125,42.631435,0.159942518,0.316889066,0.532892933
bn=8,12,8,13.322439,25.788736,43.619797,0.138775401,0.268632666,0.454372880
bn=8,14,8,15.199771,26.626322,45.205686,0.135712241,0.237735022,0.403622201
bn=8,16,8,15.585787,26.166533,44.496633,0.121763960,0.204426039,0.347629947
bn=8,18,8,18.205164,35.420771,58.148113,0.126424749,0.245977577,0.403806340
bn=8,20,8,19.182571,35.684614,58.366969,0.119891068,0.223028836,0.364793555
bn=8,22,8,20.385892,36.577528,58.838280,0.115828934,0.207826862,0.334308411
bn=8,24,8,21.412009,35.921576,57.733817,0.111520880,0.187091540,0.300696963
bn=8,26,8,23.828788,47.016847,71.769654,0.114561481,0.226042536,0.345046412
bn=8,28,8,25.614925,47.999824,73.192843,0.114352343,0.214284929,0.326753761
bn=8,30,8,27.578134,47.563609,74.125519,0.114908892,0.198181705,0.308856328
bn=8,32,8,27.309396,44.377100,69.240907,0.106677328,0.173348047,0.270472291
bn=8,34,8,28.939632,54.006174,82.630589,0.106395704,0.198552112,0.303788931
bn=8,36,8,30.975192,54.254196,83.535007,0.107552750,0.188382624,0.290052107
bn=8,38,8,32.626250,54.663352,83.974737,0.107323192,0.179813659,0.276232688
bn=8,40,8,32.744544,53.203797,82.641079,0.102326701,0.166261867,0.258253373
bn=8,42,8,35.220006,65.953806,97.645552,0.104821447,0.196291090,0.290611760
bn=8,44,8,37.115635,64.102508,98.824849,0.105442145,0.182109397,0.280752411
bn=8,46,8,38.962038,64.500989,99.164170,0.105875103,0.175274426,0.269467853
bn=8,48,8,40.006693,62.406500,98.201669,0.104184095,0.162516926,0.255733513
bn=8,50,8,41.730231,73.259814,110.410515,0.104325578,0.183149536,0.276026287
bn=8,52,8,43.183873,73.808369,111.302825,0.103807386,0.177423965,0.267554867
bn=8,54,8,46.839130,75.308509,113.165486,0.108423911,0.174325252,0.261957142
bn=8,56,8,45.762582,72.973784,119.481807,0.102148621,0.162887911,0.266700463
bn=8,58,8,47.293589,82.960185,124.237293,0.101925839,0.178793501,0.267752787
bn=8,60,8,50.472837,82.993999,125.211615,0.105151744,0.172904164,0.260857532
bn=8,62,8,51.922446,83.346722,126.126344,0.104682351,0.168037746,0.254286984
bn=8,64,8,53.312820,81.932451,126.404692,0.104126601,0.160024318,0.246884163
bn=8,66,8,55.133800,91.759510,137.142909,0.104420076,0.173786950,0.259740359
bn=8,68,8,56.358023,91.846903,137.284087,0.103599307,0.168836218,0.252360454
bn=8,70,8,58.225365,93.757531,138.967778,0.103973866,0.167424163,0.248156746
bn=8,72,8,58.608242,90.844840,135.879574,0.101750420,0.157716736,0.235902039
bn=8,74,8,60.523342,101.976053,152.332336,0.102235374,0.172256846,0.257318135
bn=8,76,8,64.761999,101.219492,150.904240,0.106516446,0.166479427,0.248197764
bn=8,78,8,65.052531,102.981785,152.341518,0.104250851,0.165034912,0.244137048
bn=8,80,8,66.361266,102.110854,150.791449,0.103689478,0.159548210,0.235611639
bn=8,82,8,67.899869,112.167763,167.381852,0.103505897,0.170987444,0.255155262
bn=8,84,8,70.712245,110.391397,165.172425,0.105226556,0.164272912,0.245792299
bn=8,86,8,72.370587,112.308084,169.878963,0.105189807,0.163238494,0.246917097
bn=8,88,8,73.096307,110.305551,168.232975,0.103829982,0.156684022,0.238967294
bn=8,90,8,74.816712,121.206193,181.069860,0.103912099,0.168341935,0.251485917
bn=8,92,8,77.630174,121.061895,181.889353,0.105475780,0.164486271,0.247132273
bn=8,94,8,78.417721,122.202026,182.961562,0.104278884,0.162502695,0.243299949
bn=8,96,8,79.737511,119.790589,185.204019,0.103824884,0.155977330,0.241151066
bn=8,98,8,81.490362,130.847062,196.252877,0.103941788,0.166896763,0.250322547
bn=8,100,8,84.378541,131.027627,197.136029,0.105473176,0.163784534,0.246420037
bn=8,102,8,86.641130,131.075288,199.682646,0.106177855,0.160631480,0.244709125
bn=8,104,8,86.598944,130.673094,197.224790,0.104085269,0.157059007,0.237049026
bn=8,106,8,89.560709,141.128148,210.624439,0.105614044,0.166424703,0.248377877
bn=8,108,8,91.546524,142.685125,213.440412,0.105956625,0.165144821,0.247037514
bn=8,110,8,93.086713,142.889507,214.979405,0.105780355,0.162374440,0.244294778
bn=8,112,8,94.093969,144.642142,211.842974,0.105015591,0.161430962,0.236431891
bn=8,114,8,96.664691,150.952020,224.975644,0.105991985,0.165517565,0.246683821
bn=8,116,8,98.999175,153.045167,225.074715,0.106680146,0.164919361,0.242537409
bn=8,118,8,99.928980,152.100182,227.461562,0.105856971,0.161123075,0.240955044
bn=8,120,8,100.438771,150.863947,224.158040,0.104623720,0.157149945,0.233497958
bn=8,122,8,102.188860,158.713145,235.043311,0.104701701,0.162615927,0.240823065
bn=8,124,8,104.085461,160.552815,238.337342,0.104924859,0.161847595,0.240259417
bn=8,126,8,105.804185,159.841088,237.306976,0.104964470,0.158572508,0.235423587
bn=8,128,8,106.310622,159.374894,234.438516,0.103818967,0.155639545,0.228943863
bn=8,130,8,111.441360,168.656250,249.405918,0.107155154,0.162169471,0.239813382
bn=8,132,8,111.955325,168.437219,248.919595,0.106018300,0.159504943,0.235719314
bn=8,134,8,114.216314,168.768267,251.885305,0.106545069,0.157433085,0.234967635
bn=8,136,8,115.424969,168.365855,249.374335,0.106089126,0.154748029,0.229204352
bn=8,138,8,117.907389,177.585346,262.153195,0.106800171,0.160856291,0.237457604
bn=8,140,8,119.947770,178.353375,279.946175,0.107096223,0.159244084,0.249951942
bn=8,142,8,125.543968,180.421334,265.580737,0.110514056,0.158821597,0.233785860
bn=8,144,8,125.055958,182.946333,264.331514,0.108555519,0.158807581,0.229454439
bn=8,146,8,133.864390,189.766477,275.428977,0.114609923,0.162471299,0.235812481
bn=8,148,8,127.536812,190.616298,279.938619,0.107716902,0.160993495,0.236434645
bn=8,150,8,126.964860,187.148266,274.202485,0.105804050,0.155956888,0.228502071
bn=8,152,8,127.278833,184.307711,271.668714,0.104670093,0.151568841,0.223411771
bn=8,154,8,128.822201,193.593363,282.722892,0.104563475,0.157137470,0.229482867
bn=8,156,8,129.597505,193.631443,283.843750,0.103844155,0.155153400,0.227438902
bn=8,158,8,131.689387,195.906576,287.812117,0.104184642,0.154989380,0.227699459
bn=8,160,8,134.617782,195.747064,284.965900,0.105170142,0.152927394,0.222629610
bn=8,162,8,136.689231,205.346479,297.989881,0.105470086,0.158446357,0.229930464
bn=8,164,8,139.929384,206.106662,301.596965,0.106653494,0.157093492,0.229875736
bn=8,166,8,139.340267,206.176786,300.547977,0.104924900,0.155253604,0.226316248
bn=8,168,8,140.838213,204.248434,298.009722,0.104790337,0.151970561,0.221733424
bn=8,170,8,143.637682,212.573035,308.356455,0.105615943,0.156303702,0.226732687
bn=8,172,8,145.937792,214.548842,310.540459,0.106059442,0.155922123,0.225683473
bn=8,174,8,148.541733,217.719403,313.470625,0.106711015,0.156407617,0.225194415
bn=8,176,8,147.984276,215.723851,309.905116,0.105102469,0.153212962,0.220103065
bn=8,178,8,150.579053,222.116800,321.965646,0.105743717,0.155980899,0.226099471
bn=8,180,8,152.336952,226.428012,323.458405,0.105789550,0.157241675,0.224623892
bn=8,182,8,154.042231,224.934278,331.878313,0.105798236,0.154487828,0.227938402
bn=8,184,8,153.038540,226.244654,321.620291,0.103966399,0.153698814,0.218492046
bn=8,186,8,156.189060,233.553249,330.963468,0.104965766,0.156957829,0.222421686
bn=8,188,8,157.228224,235.431704,334.922098,0.104540043,0.156537037,0.222687565
bn=8,190,8,159.044809,237.286458,335.993415,0.104634743,0.156109512,0.221048299
bn=8,192,8,160.426122,233.854582,337.047267,0.104444090,0.152249077,0.219431814
bn=8,194,8,164.293673,246.077838,357.069867,0.105859326,0.158555308,0.230070791
bn=8,196,8,165.075979,242.806282,347.338310,0.105278048,0.154850945,0.221516779
bn=8,198,8,175.208722,245.877045,351.563436,0.110611567,0.155225407,0.221946614
bn=8,200,8,167.804282,244.491292,378.320943,0.104877676,0.152807058,0.236450589
bn=10,8,10,12.097060,25.379678,43.309339,0.151213256,0.317245977,0.541366736
bn=10,10,10,15.306842,29.558451,50.126319,0.153068418,0.295584509,0.501263195
bn=10,12,10,15.499778,30.262770,50.918719,0.129164815,0.252189753,0.424322662
bn=10,14,10,17.117497,35.125035,54.541176,0.122267836,0.250893108,0.389579827
bn=10,16,10,18.560174,36.613530,56.269759,0.116001089,0.228834562,0.351685991
bn=10,18,10,21.372315,41.234774,61.602764,0.118735081,0.229082075,0.342237576
bn=10,20,10,21.869832,41.034067,63.500825,0.109349159,0.205170336,0.317504126
bn=10,22,10,23.995961,46.397374,68.334799,0.109072549,0.210897157,0.310612721
bn=10,24,10,25.126114,49.117208,70.569107,0.104692140,0.204655033,0.294037948
bn=10,26,10,27.801771,51.463896,75.497484,0.106929890,0.197938062,0.290374938
bn=10,28,10,28.237843,51.878699,76.701094,0.100849438,0.185281067,0.273932477
bn=10,30,10,32.820397,56.977199,84.364152,0.109401324,0.189923995,0.281213841
bn=10,32,10,32.595825,57.623502,83.428103,0.101861952,0.180073443,0.260712821
bn=10,34,10,36.542174,60.652126,88.917773,0.107476981,0.178388607,0.261522860
bn=10,36,10,35.306876,61.339989,90.030410,0.098074655,0.170388859,0.250084473
bn=10,38,10,38.353937,66.364384,96.878939,0.100931412,0.174643117,0.254944575
bn=10,40,10,40.159556,66.407600,98.047773,0.100398889,0.166019000,0.245119432
bn=10,42,10,41.726900,70.935893,103.920819,0.099349761,0.168894982,0.247430523
bn=10,44,10,43.629464,70.971092,105.328528,0.099157873,0.161297936,0.239383019
bn=10,46,10,46.394127,76.888166,111.491974,0.100856798,0.167148187,0.242373856
bn=10,48,10,47.322039,77.377321,113.660644,0.098587581,0.161202751,0.236793008
bn=10,50,10,53.904867,81.465628,119.383985,0.107809734,0.162931255,0.238767971
bn=10,52,10,49.642701,81.261969,123.956655,0.095466733,0.156273018,0.238378182
bn=10,54,10,55.452062,87.099408,126.022387,0.102689004,0.161295200,0.233374792
bn=10,56,10,53.484402,88.456103,127.717134,0.095507860,0.157957326,0.228066311
bn=10,58,10,56.536374,91.832793,132.734530,0.097476506,0.158332401,0.228852637
bn=10,60,10,56.680963,91.553986,132.441340,0.094468271,0.152589976,0.220735567
bn=10,62,10,61.371728,94.945407,138.558161,0.098986658,0.153137754,0.223480905
bn=10,64,10,61.139443,95.985542,140.055317,0.095530380,0.149977410,0.218836433
bn=10,66,10,63.170328,100.328676,144.155914,0.095712619,0.152013146,0.218418051
bn=10,68,10,63.205505,100.619367,147.032426,0.092949271,0.147969657,0.216224155
bn=10,70,10,67.454159,104.582462,152.056017,0.096363085,0.149403518,0.217222881
bn=10,72,10,68.568942,106.909243,155.306973,0.095234642,0.148485060,0.215704129
bn=10,74,10,71.639419,111.195794,159.649128,0.096810026,0.150264586,0.215742065
bn=10,76,10,70.828054,113.179094,164.015243,0.093194808,0.148919860,0.215809530
bn=10,78,10,74.608990,117.044359,169.406983,0.095652551,0.150056870,0.217188440
bn=10,80,10,76.012181,116.742343,169.828775,0.095015226,0.145927929,0.212285969
bn=10,82,10,79.684394,119.775782,177.383388,0.097176090,0.146068027,0.216321205
bn=10,84,10,77.957502,120.254167,178.607857,0.092806550,0.143159722,0.212628401
bn=10,86,10,82.291804,125.807096,185.189164,0.095688144,0.146287321,0.215336237
bn=10,88,10,83.052785,128.720679,186.258557,0.094378164,0.146273499,0.211657451
bn=10,90,10,85.714151,129.921832,191.017884,0.095237946,0.144357591,0.212242094
bn=10,92,10,84.315170,130.109830,190.991090,0.091646924,0.141423728,0.207599010
bn=10,94,10,89.615419,133.723647,196.307270,0.095335552,0.142259199,0.208837521
bn=10,96,10,89.839649,134.444216,198.626920,0.093582968,0.140046058,0.206903042
bn=10,98,10,93.161122,139.661319,204.350763,0.095062370,0.142511550,0.208521186
bn=10,100,10,92.488042,142.002033,206.100412,0.092488042,0.142002033,0.206100412
bn=10,102,10,99.436113,143.643903,212.123232,0.097486385,0.140827356,0.207963953
bn=10,104,10,97.337785,145.597389,214.123359,0.093594024,0.139997490,0.205887845
bn=10,106,10,99.875599,149.418591,218.464535,0.094222263,0.140960935,0.206098618
bn=10,108,10,99.580812,152.727606,226.663345,0.092204456,0.141414450,0.209873468
bn=10,110,10,107.488044,158.307757,236.965523,0.097716404,0.143916143,0.215423202
bn=10,112,10,107.394437,159.028337,232.952699,0.095887890,0.141989586,0.207993481
bn=10,114,10,114.621829,164.657182,237.301452,0.100545464,0.144436125,0.208159168
bn=10,116,10,114.113937,164.549561,236.927478,0.098374084,0.141853070,0.204247826
bn=10,118,10,118.567991,168.329275,243.490528,0.100481349,0.142651928,0.206347905
bn=10,120,10,119.148745,168.528838,244.171631,0.099290621,0.140440698,0.203476359
bn=10,122,10,117.346331,171.467836,247.232155,0.096185518,0.140547406,0.202649307
bn=10,124,10,120.820755,170.896232,247.331826,0.097436093,0.137819542,0.199461150
bn=10,126,10,126.639929,176.902182,253.705068,0.100507880,0.140398557,0.201353228
bn=10,128,10,121.358506,176.694621,253.946284,0.094811333,0.138042673,0.198395534
bn=10,130,10,123.660120,179.864045,257.847442,0.095123169,0.138356957,0.198344186
bn=10,132,10,122.992546,181.219715,260.422957,0.093176171,0.137287663,0.197290119
bn=10,134,10,130.103329,186.064732,266.838778,0.097092036,0.138854278,0.199133417
bn=10,136,10,132.210299,186.401031,267.716702,0.097213455,0.137059582,0.196850516
bn=10,138,10,129.933085,190.477941,273.572886,0.094154410,0.138027494,0.198241222
bn=10,140,10,130.090283,190.831364,273.937044,0.092921630,0.136308117,0.195669317
bn=10,142,10,136.836188,195.871281,280.771145,0.096363513,0.137937522,0.197726159
bn=10,144,10,138.961759,195.748434,280.758982,0.096501222,0.135936413,0.194971515
bn=10,146,10,139.250139,202.144599,288.076208,0.095376808,0.138455205,0.197312471
bn=10,148,10,138.770987,200.618256,287.214354,0.093764181,0.135552876,0.194063753
bn=10,150,10,143.509509,206.627478,292.299942,0.095673006,0.137751652,0.194866628
bn=10,152,10,143.873850,205.709498,293.695801,0.094653848,0.135335196,0.193220922
bn=10,154,10,146.529883,211.351774,305.579703,0.095149275,0.137241411,0.198428378
bn=10,156,10,147.073178,214.074772,300.184006,0.094277678,0.137227418,0.192425645
bn=10,158,10,151.840362,217.360315,305.411340,0.096101495,0.137569820,0.193298316
bn=10,160,10,153.105424,216.389041,311.189466,0.095690890,0.135243151,0.194493416
bn=10,162,10,156.019707,220.814412,312.071429,0.096308461,0.136305192,0.192636684
bn=10,164,10,155.993188,219.926083,310.840025,0.095117798,0.134101270,0.189536601
bn=10,166,10,158.665503,224.504785,318.903168,0.095581629,0.135243846,0.192110342
bn=10,168,10,157.223461,228.252357,328.798951,0.093585393,0.135864498,0.195713661
bn=10,170,10,163.443706,233.061492,326.323242,0.096143357,0.137094995,0.191954848
bn=10,172,10,162.100982,228.458714,325.448638,0.094244757,0.132824833,0.189214324
bn=10,174,10,167.725291,233.490127,330.988776,0.096393845,0.134189728,0.190223435
bn=10,176,10,165.292088,232.903769,331.927120,0.093915959,0.132331687,0.188594955
bn=10,178,10,167.880534,238.931298,336.122536,0.094314907,0.134231066,0.188832885
bn=10,180,10,168.884330,239.034828,338.279901,0.093824628,0.132797127,0.187933278
bn=10,182,10,171.467265,244.958796,347.644329,0.094212783,0.134592745,0.191013367
bn=10,184,10,173.745081,245.432019,344.677275,0.094426674,0.133386967,0.187324606
bn=10,186,10,177.073526,251.706518,351.355805,0.095200820,0.135326085,0.188900971
bn=10,188,10,177.000236,250.529333,352.664944,0.094149062,0.133260284,0.187587736
bn=10,190,10,180.465505,252.601983,355.629616,0.094981845,0.132948412,0.187173482
bn=10,192,10,180.363762,254.090532,358.733898,0.093939459,0.132338819,0.186840572
bn=10,194,10,185.100284,257.979052,364.069889,0.095412517,0.132978893,0.187664891
bn=10,196,10,185.935582,258.588757,365.067485,0.094865093,0.131933039,0.186258921
bn=10,198,10,189.642803,265.266596,368.537255,0.095779193,0.133973028,0.186129927
bn=10,200,10,191.068292,266.447354,370.890069,0.095534146,0.133223677,0.185445035
bn=12,8,12,13.120281,25.747023,42.997650,0.136669598,0.268198152,0.447892189
bn=12,10,12,15.303726,30.967955,49.639211,0.127531049,0.258066294,0.413660088
bn=12,12,12,15.779099,35.929741,55.235258,0.109577076,0.249512093,0.383578183
bn=12,14,12,19.612666,36.431284,55.456867,0.116742060,0.216852881,0.330100400
bn=12,16,12,19.978898,37.006487,57.398696,0.104056761,0.192742119,0.298951540
bn=12,18,12,22.435548,42.074249,63.453632,0.103868279,0.194788188,0.293766817
bn=12,20,12,28.617505,47.139313,68.433417,0.119239602,0.196413805,0.285139237
bn=12,22,12,26.710479,46.890359,68.571455,0.101176057,0.177614998,0.259740359
bn=12,24,12,26.794084,48.160166,71.235621,0.093035014,0.167222800,0.247345905
bn=12,26,12,28.575234,51.839276,76.375789,0.091587289,0.166151525,0.244794195
bn=12,28,12,29.628673,57.664149,83.275200,0.088180574,0.171619491,0.247842857
bn=12,30,12,33.785822,57.949088,84.825780,0.093849506,0.160969690,0.235627166
bn=12,32,12,33.995207,58.054586,84.959069,0.088529185,0.151183817,0.221247576
bn=12,34,12,36.355067,62.413382,92.308163,0.089105557,0.152973974,0.226245498
bn=12,36,12,36.588995,67.093929,97.218556,0.084696747,0.155310020,0.225042953
bn=12,38,12,43.055297,67.944090,100.145244,0.094419512,0.149000197,0.219616763
bn=12,40,12,42.016731,69.936428,100.650952,0.087534856,0.145700892,0.209689484
bn=12,42,12,43.946857,72.725630,107.043450,0.087196146,0.144296885,0.212387798
bn=12,44,12,44.229083,77.853345,112.388361,0.083767203,0.147449518,0.212856744
bn=12,46,12,49.689007,78.411423,113.604570,0.090016317,0.142049680,0.205805381
bn=12,48,12,49.459421,80.965862,115.968595,0.085867051,0.140565733,0.201334367
bn=12,50,12,52.287036,86.018377,122.855735,0.087145061,0.143363962,0.204759558
bn=12,52,12,51.635652,88.793561,127.439411,0.082749442,0.142297373,0.204229825
bn=12,54,12,56.672073,88.673913,129.068303,0.087456903,0.136842458,0.199179480
bn=12,56,12,57.057919,90.066673,129.403233,0.084907617,0.134027787,0.192564334
bn=12,58,12,60.306330,94.314259,136.696520,0.086647026,0.135508993,0.196403046
bn=12,60,12,59.969289,98.865747,141.638076,0.083290680,0.137313537,0.196719550
bn=12,62,12,65.388380,100.019156,143.712959,0.087887608,0.134434350,0.193162580
bn=12,64,12,67.780076,101.658552,145.153444,0.088255307,0.132367907,0.189001881
bn=12,66,12,71.584256,108.688188,150.730557,0.090384161,0.137232561,0.190316359
bn=12,68,12,67.669169,109.570057,156.539128,0.082927904,0.134277031,0.191837166
bn=12,70,12,73.401897,110.076401,158.081334,0.087383211,0.131043335,0.188192064
bn=12,72,12,73.765514,112.427758,160.841123,0.085376753,0.130124720,0.186158708
bn=12,74,12,76.423492,116.003399,167.312110,0.086062491,0.130634459,0.188414538
bn=12,76,12,76.105190,122.392298,172.283200,0.083448673,0.134202081,0.188907017
bn=12,78,12,82.184542,120.588649,172.979762,0.087803998,0.128834026,0.184807439
bn=12,80,12,82.599972,122.299299,174.949977,0.086041638,0.127395103,0.182239559
bn=12,82,12,83.858201,127.200542,184.919317,0.085221749,0.129268844,0.187926135
bn=12,84,12,84.239134,132.277988,185.723577,0.083570570,0.131228163,0.184249580
bn=12,86,12,90.010887,131.008816,186.990040,0.087219851,0.126946527,0.181191899
bn=12,88,12,91.135569,132.018592,192.792544,0.086302622,0.125017606,0.182568697
bn=12,90,12,91.344146,136.847577,198.806012,0.084577913,0.126710719,0.184079640
bn=12,92,12,93.064670,141.475914,205.644326,0.084297708,0.128148473,0.186272034
bn=12,94,12,98.061520,142.035694,209.781250,0.086933972,0.125918168,0.185976285
bn=12,96,12,98.277352,142.901874,207.876317,0.085310201,0.124046766,0.180448191
bn=12,98,12,99.960055,147.725098,213.426136,0.085000046,0.125616580,0.181484810
bn=12,100,12,100.577639,153.327461,218.956294,0.083814699,0.127772884,0.182463578
bn=12,102,12,106.460804,153.262561,219.876903,0.086977781,0.125214511,0.179637992
bn=12,104,12,106.857382,153.738832,224.471142,0.085622902,0.123188167,0.179864697
bn=12,106,12,107.471900,160.759204,230.150123,0.084490487,0.126383022,0.180935631
bn=12,108,12,107.993239,170.289304,237.903797,0.083328117,0.131396068,0.183567745
bn=12,110,12,113.423292,164.261876,238.357392,0.085926736,0.124440815,0.180573782
bn=12,112,12,118.548989,172.364488,242.931671,0.088206093,0.128247387,0.180752731
bn=12,114,12,116.942916,172.708448,249.113893,0.085484588,0.126248866,0.182100799
bn=12,116,12,118.015134,177.544364,252.057376,0.084780987,0.127546239,0.181075701
bn=12,118,12,123.622983,179.685884,252.167675,0.087304366,0.126896810,0.178084516
bn=12,120,12,125.495822,177.739465,255.658634,0.087149877,0.123430184,0.177540718
bn=12,122,12,126.296517,183.070236,261.771762,0.086268113,0.125047976,0.178805848
bn=12,124,12,127.207429,189.148501,264.447887,0.085488863,0.127115928,0.177720354
bn=12,126,12,132.901691,189.423043,266.985529,0.087897944,0.125279790,0.176577731
bn=12,128,12,133.407850,188.337914,268.252589,0.086854069,0.122615830,0.174643613
bn=12,130,12,134.830550,194.173913,275.602548,0.086429839,0.124470457,0.176668300
bn=12,132,12,134.213385,196.815252,278.305082,0.084730672,0.124252053,0.175697653
bn=12,134,12,143.187595,200.027585,280.823634,0.089047012,0.124395264,0.174641563
bn=12,136,12,143.677498,199.257962,280.405037,0.088037683,0.122094339,0.171816812
bn=12,138,12,142.938786,205.271130,292.725273,0.086315692,0.123955996,0.176766469
bn=12,140,12,143.353928,209.477260,294.517339,0.085329719,0.124688845,0.175307940
bn=12,142,12,152.110363,213.126563,295.003439,0.089266645,0.125074274,0.173124084
bn=12,144,12,152.179852,211.212134,296.908129,0.088067044,0.122229244,0.171821834
bn=12,146,12,152.946625,215.577011,301.554662,0.087298302,0.123046239,0.172120241
bn=12,148,12,154.742781,221.346256,308.239344,0.087129944,0.124631901,0.173558189
bn=12,150,12,158.364179,223.309003,309.707715,0.087980099,0.124060557,0.172059841
bn=12,152,12,159.865098,220.495305,309.299753,0.087645339,0.120885584,0.169572233
bn=12,154,12,166.087445,223.956668,313.030208,0.089874158,0.121188673,0.169388641
bn=12,156,12,164.219133,225.096448,316.513678,0.087723896,0.120243829,0.169077820
bn=12,158,12,171.485230,227.300091,322.053510,0.090445797,0.119884014,0.169859446
bn=12,160,12,170.965847,227.942961,320.821779,0.089044712,0.118720292,0.167094677
bn=12,162,12,168.804912,233.899080,327.549760,0.086833803,0.120318457,0.168492675
bn=12,164,12,174.368262,238.292275,332.153931,0.088601759,0.121083473,0.168777404
bn=12,166,12,174.144712,239.389908,333.487145,0.087422044,0.120175656,0.167413226
bn=12,168,12,182.447896,238.484613,335.830134,0.090499949,0.118295939,0.166582408
bn=12,170,12,179.604945,244.016396,339.465027,0.088041640,0.119615880,0.166404425
bn=12,172,12,176.787194,250.617833,354.391509,0.085652710,0.121423369,0.171701313
bn=12,174,12,184.684670,251.224348,350.111474,0.088450513,0.120318174,0.167677909
bn=12,176,12,206.757847,249.585771,352.826245,0.097896708,0.118175081,0.167057881
bn=12,178,12,193.653415,257.739955,355.026061,0.090661711,0.120664773,0.166210703
bn=12,180,12,196.146117,264.416989,388.715134,0.090808387,0.122415273,0.179960710
bn=12,182,12,201.272398,261.419444,363.336511,0.092157691,0.119697548,0.166362871
bn=12,184,12,202.022312,262.374476,368.700613,0.091495612,0.118829020,0.166983973
bn=12,186,12,194.278339,271.148392,372.784226,0.087042266,0.121482255,0.167018022
bn=12,188,12,196.853381,280.507836,389.193983,0.087257704,0.124338580,0.172515064
bn=12,190,12,219.736900,273.330904,373.811628,0.096375833,0.119881975,0.163952469
bn=12,192,12,198.835209,272.186594,415.219163,0.086300004,0.118136543,0.180216651
bn=12,194,12,204.573121,276.321048,383.382781,0.087875052,0.118694608,0.164683325
bn=12,196,12,203.714073,281.105820,393.176517,0.086613126,0.119517780,0.167166886
bn=12,198,12,209.737206,287.170298,403.092543,0.088273235,0.120862920,0.169651744
bn=12,200,12,209.118040,292.829537,391.867057,0.087132517,0.122012307,0.163277941
